snippet_id,path,language,input_scale_N,hardware_tdp,hardware_cores,target_energy_joules
69ba768f,data\snippets\69ba768f.py,4573,65.0,2,0.080816
9409fef7,data\snippets\9409fef7.py,10476,45.0,16,0.038685
c029e547,data\snippets\c029e547.py,10315,45.0,16,0.368435
c70904b2,data\snippets\c70904b2.py,50346,45.0,8,1.216622
a4dbb86e,data\snippets\a4dbb86e.py,4789,125.0,4,0.200913
02660210,data\snippets\02660210.py,99973,45.0,2,13.757788
e629b6b4,data\snippets\e629b6b4.py,9540,125.0,8,1.674294
b85a6002,data\snippets\b85a6002.py,5256,125.0,2,0.213537
77dec653,data\snippets\77dec653.py,49557,45.0,4,0.285031
96baa00d,data\snippets\96baa00d.py,99569,65.0,8,3900.52005
9031b9f3,data\snippets\9031b9f3.py,99890,45.0,2,1.129484
0dada267,data\snippets\0dada267.py,10384,15.0,2,0.150497
2c22534a,data\snippets\2c22534a.py,514,65.0,8,0.001812
033cac0f,data\snippets\033cac0f.py,100295,15.0,16,0.048581
edc25836,data\snippets\edc25836.py,99871,125.0,4,2602.854458
b0eba35a,data\snippets\b0eba35a.py,100326,125.0,4,15124.129285
13b700f4,data\snippets\13b700f4.py,4586,15.0,16,0.012708
c9b8228b,data\snippets\c9b8228b.py,5196,45.0,16,0.057714
b348d440,data\snippets\b348d440.py,5207,65.0,2,0.691537
43f395c6,data\snippets\43f395c6.py,4804,65.0,16,0.011781
8e82832a,data\snippets\8e82832a.py,9552,45.0,2,10.042405
80c38b22,data\snippets\80c38b22.py,1265,15.0,8,0.001859
2774ade8,data\snippets\2774ade8.py,100006,125.0,2,3.094956
4e0ec25c,data\snippets\4e0ec25c.py,99850,45.0,8,3.442302
45e976d8,data\snippets\45e976d8.py,9648,125.0,8,0.178327
1d608210,data\snippets\1d608210.py,49942,15.0,16,0.023369
5deb16ab,data\snippets\5deb16ab.py,50150,15.0,16,0.023977
7c29bb5b,data\snippets\7c29bb5b.py,99993,125.0,8,18.386281
6b40fbdf,data\snippets\6b40fbdf.py,4830,45.0,16,0.018173
e5ea09a6,data\snippets\e5ea09a6.py,820,125.0,8,0.001761
0d34d8d3,data\snippets\0d34d8d3.py,650,45.0,16,0.000911
795054f2,data\snippets\795054f2.py,100483,65.0,16,343.920933
71c09485,data\snippets\71c09485.py,10426,125.0,4,0.401959
9c65588d,data\snippets\9c65588d.py,9946,15.0,4,0.47132
f014bdc1,data\snippets\f014bdc1.py,100167,15.0,2,4.414238
e72132e8,data\snippets\e72132e8.py,1265,45.0,8,0.004903
924387c1,data\snippets\924387c1.py,10455,125.0,2,35.735872
4ed7984f,data\snippets\4ed7984f.py,50316,15.0,16,11.020851
9bf7a905,data\snippets\9bf7a905.py,4688,45.0,2,0.142368
bcd3beba,data\snippets\bcd3beba.py,100247,15.0,2,606.755252
c06a5d78,data\snippets\c06a5d78.py,4728,45.0,4,0.17721
5a0035d5,data\snippets\5a0035d5.py,5025,125.0,2,0.183296
af7183a4,data\snippets\af7183a4.py,99701,125.0,8,1202.993173
76bf2154,data\snippets\76bf2154.py,9644,125.0,4,0.153065
e1b8ea5f,data\snippets\e1b8ea5f.py,100287,45.0,4,5482.072838
2fddb0cd,data\snippets\2fddb0cd.py,49910,45.0,16,0.868108
9b949459,data\snippets\9b949459.py,50349,65.0,8,528.59504
270cbd99,data\snippets\270cbd99.py,9881,15.0,4,0.019177
1ebd5a17,data\snippets\1ebd5a17.py,1129,125.0,2,0.036773
cd858834,data\snippets\cd858834.py,9893,65.0,8,0.041969
3ee9f103,data\snippets\3ee9f103.py,99650,125.0,4,2439.199538
2d548b71,data\snippets\2d548b71.py,10229,65.0,16,0.53847
7a22162c,data\snippets\7a22162c.py,9518,125.0,8,0.280402
30a7644f,data\snippets\30a7644f.py,873,65.0,16,0.000529
a08721bf,data\snippets\a08721bf.py,4863,65.0,16,0.010145
9a883d2f,data\snippets\9a883d2f.py,99918,15.0,4,0.185116
beadbf3c,data\snippets\beadbf3c.py,510,125.0,8,0.003357
b1ab5b79,data\snippets\b1ab5b79.py,9817,45.0,16,1.31282
49edd301,data\snippets\49edd301.py,564,45.0,16,0.000254
ffeb1db1,data\snippets\ffeb1db1.py,10487,125.0,16,0.165898
3f5c093c,data\snippets\3f5c093c.py,49592,125.0,4,8.797871
f4f94fdb,data\snippets\f4f94fdb.py,5261,15.0,4,0.009844
632157e9,data\snippets\632157e9.py,10214,65.0,8,0.040912
9dbbc032,data\snippets\9dbbc032.py,100252,125.0,4,19.468031
06b41971,data\snippets\06b41971.py,49756,65.0,16,243.246391
4ba96b0d,data\snippets\4ba96b0d.py,100284,45.0,16,0.137793
e862f2b8,data\snippets\e862f2b8.py,518,125.0,4,0.001051
4eeb0e80,data\snippets\4eeb0e80.py,100071,65.0,16,2091.562145
25410a9f,data\snippets\25410a9f.py,9790,15.0,2,0.137888
42afb875,data\snippets\42afb875.py,657,45.0,16,0.000873
c6e5a3b7,data\snippets\c6e5a3b7.py,1149,45.0,2,0.016287
4d84bb81,data\snippets\4d84bb81.py,50193,65.0,2,0.856402
9949e569,data\snippets\9949e569.py,50120,15.0,8,0.397662
31cf961e,data\snippets\31cf961e.py,99617,125.0,4,18.173144
20b6630a,data\snippets\20b6630a.py,49885,15.0,16,0.205823
f660525a,data\snippets\f660525a.py,4579,125.0,8,0.223817
5b9b31e6,data\snippets\5b9b31e6.py,847,125.0,8,0.00656
4f4256f0,data\snippets\4f4256f0.py,5396,45.0,4,0.082007
cc15402c,data\snippets\cc15402c.py,49946,45.0,4,2.431862
7c0d3e6e,data\snippets\7c0d3e6e.py,715,15.0,8,0.000112
a74d0de8,data\snippets\a74d0de8.py,1321,45.0,16,0.002562
4c243dce,data\snippets\4c243dce.py,100423,15.0,4,1821.482733
b5181db0,data\snippets\b5181db0.py,525,15.0,4,0.000128
e19d4f1b,data\snippets\e19d4f1b.py,100280,65.0,2,39.115607
27cae125,data\snippets\27cae125.py,9759,45.0,4,5.285983
c26211d3,data\snippets\c26211d3.py,99951,45.0,4,6.452024
d0b02cb2,data\snippets\d0b02cb2.py,100247,15.0,2,8.610665
e87ee471,data\snippets\e87ee471.py,10103,45.0,2,0.115828
61a5d5fe,data\snippets\61a5d5fe.py,50110,125.0,8,0.390381
e04314f3,data\snippets\e04314f3.py,100210,45.0,2,1853.993567
00677609,data\snippets\00677609.py,1005,15.0,2,0.003618
467e96c5,data\snippets\467e96c5.py,4904,45.0,2,0.062476
619b729b,data\snippets\619b729b.py,10204,65.0,16,0.020093
5a5d0bda,data\snippets\5a5d0bda.py,10058,15.0,4,1.862525
d95ed8d9,data\snippets\d95ed8d9.py,10213,45.0,16,0.056477
80ec3ac1,data\snippets\80ec3ac1.py,100302,15.0,16,74.519317
995c5b5d,data\snippets\995c5b5d.py,10036,45.0,4,5.810514
02a27d06,data\snippets\02a27d06.py,50070,45.0,16,31.603368
34e12728,data\snippets\34e12728.py,49891,125.0,16,475.080049
222a0b44,data\snippets\222a0b44.py,1172,45.0,16,0.002299
ec756ad9,data\snippets\ec756ad9.py,1447,15.0,16,0.000536
b8f4864c,data\snippets\b8f4864c.py,50494,65.0,4,3.666501
36f16015,data\snippets\36f16015.py,4937,45.0,8,0.09909
15a6043a,data\snippets\15a6043a.py,1142,45.0,16,0.000431
40586495,data\snippets\40586495.py,974,65.0,16,0.002348
d240733c,data\snippets\d240733c.py,99629,65.0,2,15646.867286
a5c6042a,data\snippets\a5c6042a.py,5372,125.0,4,0.666407
66c15a20,data\snippets\66c15a20.py,100142,125.0,4,35.734997
52e6bc06,data\snippets\52e6bc06.py,49562,125.0,8,175.665815
c54f1269,data\snippets\c54f1269.py,50083,65.0,16,0.101557
40a26a44,data\snippets\40a26a44.py,735,15.0,8,0.000379
a3df0e92,data\snippets\a3df0e92.py,872,125.0,4,0.004384
1848777e,data\snippets\1848777e.py,50246,125.0,2,1.623454
ea06060b,data\snippets\ea06060b.py,1029,45.0,8,0.001223
40a28789,data\snippets\40a28789.py,1079,15.0,2,0.004811
fdd6aa1d,data\snippets\fdd6aa1d.py,4545,125.0,4,0.071948
ac6370af,data\snippets\ac6370af.py,4540,65.0,4,0.090299
43da41cb,data\snippets\43da41cb.py,10303,15.0,2,0.091714
90d6f411,data\snippets\90d6f411.py,10391,45.0,4,0.055767
beaef89c,data\snippets\beaef89c.py,49925,65.0,16,265.263032
15658d74,data\snippets\15658d74.py,1213,125.0,16,0.0072
c77709c6,data\snippets\c77709c6.py,49626,45.0,8,63.115835
bc51e1d6,data\snippets\bc51e1d6.py,1364,45.0,4,0.005137
9dafd251,data\snippets\9dafd251.py,100270,125.0,16,0.378407
f5f68b61,data\snippets\f5f68b61.py,4581,15.0,16,0.00552
55035220,data\snippets\55035220.py,5276,65.0,16,0.086228
800eb360,data\snippets\800eb360.py,10220,65.0,2,0.407121
4152cc05,data\snippets\4152cc05.py,99692,45.0,8,0.268304
e07af094,data\snippets\e07af094.py,99541,45.0,16,0.140026
a5156711,data\snippets\a5156711.py,4963,15.0,16,0.002401
c39c8764,data\snippets\c39c8764.py,887,45.0,16,0.00096
ed67a169,data\snippets\ed67a169.py,921,45.0,8,0.002138
17bc621f,data\snippets\17bc621f.py,49870,45.0,16,30.609726
1562c50d,data\snippets\1562c50d.py,99798,65.0,16,2.455564
03f7a1ab,data\snippets\03f7a1ab.py,5430,65.0,8,0.022747
84432105,data\snippets\84432105.py,5248,15.0,4,0.01187
fd909d87,data\snippets\fd909d87.py,49682,15.0,16,0.023058
b9bcf610,data\snippets\b9bcf610.py,99916,65.0,16,2.519178
be11fb68,data\snippets\be11fb68.py,5455,125.0,2,0.488227
510ae52d,data\snippets\510ae52d.py,5130,45.0,2,0.068807
73a89d52,data\snippets\73a89d52.py,4889,45.0,8,0.092456
d6c94385,data\snippets\d6c94385.py,5329,15.0,4,0.012763
0ac05762,data\snippets\0ac05762.py,99885,45.0,16,1409.522109
b8c5e856,data\snippets\b8c5e856.py,611,65.0,8,0.002272
93f721b5,data\snippets\93f721b5.py,5110,15.0,8,0.121991
c2327f31,data\snippets\c2327f31.py,919,65.0,8,0.000826
40794963,data\snippets\40794963.py,9981,15.0,16,0.112662
62549ed2,data\snippets\62549ed2.py,49528,45.0,4,128.193928
41110ac4,data\snippets\41110ac4.py,50241,45.0,16,32.436355
ea333fe7,data\snippets\ea333fe7.py,5198,45.0,16,0.019718
9cc076bb,data\snippets\9cc076bb.py,10435,125.0,4,0.654222
4157b7b5,data\snippets\4157b7b5.py,9855,45.0,4,0.054527
16cf1f73,data\snippets\16cf1f73.py,10447,45.0,4,1.589943
cefeda99,data\snippets\cefeda99.py,1148,125.0,8,0.009354
4475faf2,data\snippets\4475faf2.py,99677,45.0,16,1.76259
24524e0b,data\snippets\24524e0b.py,50078,45.0,16,33.895114
02b10fd4,data\snippets\02b10fd4.py,4834,65.0,2,0.214331
83aa85fe,data\snippets\83aa85fe.py,99578,15.0,4,4.662298
c7d07f7a,data\snippets\c7d07f7a.py,1354,65.0,2,0.039975
05e80408,data\snippets\05e80408.py,100493,65.0,4,8109.338025
17e26b44,data\snippets\17e26b44.py,4891,65.0,16,0.233721
bb5c95c1,data\snippets\bb5c95c1.py,50386,65.0,8,494.316543
32dfe084,data\snippets\32dfe084.py,100121,15.0,16,477.284806
aa9a821b,data\snippets\aa9a821b.py,50192,15.0,16,57.174015
7eeee33d,data\snippets\7eeee33d.py,1396,45.0,2,0.00534
0d98549c,data\snippets\0d98549c.py,100113,125.0,8,1290.265726
eb74d346,data\snippets\eb74d346.py,100468,45.0,4,7.040133
98193e61,data\snippets\98193e61.py,9794,65.0,16,1.865382
22e12ce8,data\snippets\22e12ce8.py,10156,125.0,8,0.289372
57904289,data\snippets\57904289.py,100234,65.0,8,3956.311732
9fe5f957,data\snippets\9fe5f957.py,4772,45.0,2,0.064159
886b63c2,data\snippets\886b63c2.py,99814,125.0,8,9.332999
a5ca7c39,data\snippets\a5ca7c39.py,5023,45.0,4,0.02815
18f5440c,data\snippets\18f5440c.py,50339,125.0,2,725.20366
ebb8e934,data\snippets\ebb8e934.py,50108,125.0,4,9.129865
e1e3689e,data\snippets\e1e3689e.py,9894,15.0,4,1.741335
a52c924d,data\snippets\a52c924d.py,100487,65.0,8,10.024279
f2c67aba,data\snippets\f2c67aba.py,49854,65.0,2,0.847818
845a10cc,data\snippets\845a10cc.py,49918,125.0,4,9.133223
ddbbeae0,data\snippets\ddbbeae0.py,99925,15.0,2,3566.491995
c4d0fdbe,data\snippets\c4d0fdbe.py,1095,45.0,8,0.003876
e65044c5,data\snippets\e65044c5.py,1274,15.0,16,0.000177
1f6ca964,data\snippets\1f6ca964.py,100353,45.0,8,0.296304
7ab007b2,data\snippets\7ab007b2.py,49742,125.0,2,679.052852
e243056b,data\snippets\e243056b.py,100311,45.0,4,0.573617
cd307c98,data\snippets\cd307c98.py,10075,45.0,8,2.778155
a5c950ee,data\snippets\a5c950ee.py,99834,125.0,8,9.685155
8606d27b,data\snippets\8606d27b.py,4571,65.0,2,0.071234
6ccbdcff,data\snippets\6ccbdcff.py,5060,65.0,4,0.300375
08ce3564,data\snippets\08ce3564.py,49612,125.0,8,998.397475
71f645b6,data\snippets\71f645b6.py,5075,15.0,8,0.013165
ace26603,data\snippets\ace26603.py,5400,45.0,2,0.0785
04a033c3,data\snippets\04a033c3.py,1082,125.0,4,0.016306
7f73296f,data\snippets\7f73296f.py,99665,125.0,16,3765.167074
becb8592,data\snippets\becb8592.py,50117,125.0,8,953.700898
41b8a9ab,data\snippets\41b8a9ab.py,10147,125.0,4,0.160615
f304e878,data\snippets\f304e878.py,49510,65.0,16,0.815517
d0a6a6bf,data\snippets\d0a6a6bf.py,99591,15.0,8,2.28523
cf8aa15e,data\snippets\cf8aa15e.py,4581,45.0,2,0.051001
9c54bf07,data\snippets\9c54bf07.py,10418,45.0,16,0.035482
c3b3a73c,data\snippets\c3b3a73c.py,10279,15.0,4,0.074505
f259381d,data\snippets\f259381d.py,583,65.0,2,0.001349
7330f70a,data\snippets\7330f70a.py,99706,15.0,2,4.381788
4854babd,data\snippets\4854babd.py,1481,65.0,8,0.008409
490f6dca,data\snippets\490f6dca.py,10215,65.0,2,0.398815
3260da3f,data\snippets\3260da3f.py,1133,15.0,2,0.002209
3e6aa0c2,data\snippets\3e6aa0c2.py,100383,45.0,8,3.382341
720887e2,data\snippets\720887e2.py,1136,65.0,8,0.002259
5bfb10d6,data\snippets\5bfb10d6.py,10128,125.0,16,0.094028
049f9347,data\snippets\049f9347.py,49923,15.0,16,10.211581
0666c14e,data\snippets\0666c14e.py,1305,45.0,2,0.009428
b13cacfc,data\snippets\b13cacfc.py,99885,65.0,8,3990.37258
6c75c5ca,data\snippets\6c75c5ca.py,4544,15.0,2,0.017805
c4bc0bae,data\snippets\c4bc0bae.py,4991,125.0,4,0.206783
c44107fa,data\snippets\c44107fa.py,99984,125.0,2,38.915283
e70bba32,data\snippets\e70bba32.py,1434,125.0,4,0.021514
ca17e197,data\snippets\ca17e197.py,9603,45.0,4,0.19414
bb0b16f2,data\snippets\bb0b16f2.py,49617,125.0,4,348.724398
c6546d87,data\snippets\c6546d87.py,5158,45.0,16,0.195967
35c9b9af,data\snippets\35c9b9af.py,49820,15.0,4,0.094938
cb3bac6e,data\snippets\cb3bac6e.py,99560,125.0,4,1.509203
468aa7d9,data\snippets\468aa7d9.py,10326,65.0,4,0.206387
559606b5,data\snippets\559606b5.py,10065,65.0,8,4.017209
9df739f9,data\snippets\9df739f9.py,9635,45.0,8,0.02706
e9d3471e,data\snippets\e9d3471e.py,842,125.0,16,0.003137
89c6c5f0,data\snippets\89c6c5f0.py,5481,15.0,8,0.041789
ab88c905,data\snippets\ab88c905.py,1382,15.0,4,0.003659
9d710490,data\snippets\9d710490.py,49521,125.0,4,6.575243
90eee514,data\snippets\90eee514.py,1035,15.0,4,0.002295
995e8937,data\snippets\995e8937.py,10073,45.0,2,0.279078
efd1f745,data\snippets\efd1f745.py,1422,125.0,8,0.016004
4a423704,data\snippets\4a423704.py,9849,65.0,8,3.825804
7a6158e5,data\snippets\7a6158e5.py,50422,65.0,2,362.519005
f7001f37,data\snippets\f7001f37.py,969,65.0,8,0.00384
b4079bcc,data\snippets\b4079bcc.py,10387,45.0,16,0.05645
27711b54,data\snippets\27711b54.py,50017,125.0,8,3.168061
7742a076,data\snippets\7742a076.py,1116,125.0,4,0.008569
a66a8348,data\snippets\a66a8348.py,99568,45.0,4,880.951332
eb4147b6,data\snippets\eb4147b6.py,4641,125.0,4,0.080425
3dea757a,data\snippets\3dea757a.py,4783,65.0,8,0.052028
7a6222c7,data\snippets\7a6222c7.py,50195,15.0,8,119.495328
f3cbc7e2,data\snippets\f3cbc7e2.py,49750,65.0,2,0.792104
db1dc22a,data\snippets\db1dc22a.py,49781,45.0,8,346.224102
ab885388,data\snippets\ab885388.py,1122,65.0,2,0.009191
65c2bfd0,data\snippets\65c2bfd0.py,10154,15.0,16,0.129041
10b17508,data\snippets\10b17508.py,5169,15.0,8,0.004985
cfa4158f,data\snippets\cfa4158f.py,50102,45.0,4,3.413583
04071f0e,data\snippets\04071f0e.py,501,65.0,2,0.000976
feec5e58,data\snippets\feec5e58.py,99645,15.0,4,2.285541
15862afc,data\snippets\15862afc.py,10178,65.0,16,0.527579
a77429ff,data\snippets\a77429ff.py,9718,125.0,4,0.33973
d7643d08,data\snippets\d7643d08.py,50272,15.0,4,232.654365
a0f044e1,data\snippets\a0f044e1.py,9903,15.0,8,0.222293
8cbfedb6,data\snippets\8cbfedb6.py,800,15.0,2,0.000781
7f501701,data\snippets\7f501701.py,10391,15.0,4,0.019646
9c50cae5,data\snippets\9c50cae5.py,100467,125.0,2,31556.891565
6dbfdf8b,data\snippets\6dbfdf8b.py,99560,125.0,16,595.321288
bcd95878,data\snippets\bcd95878.py,10458,45.0,4,1.643867
be623ed9,data\snippets\be623ed9.py,99812,45.0,4,6.575468
470df163,data\snippets\470df163.py,99898,65.0,16,5.001004
6b9ddac5,data\snippets\6b9ddac5.py,9549,15.0,4,0.066873
c035465a,data\snippets\c035465a.py,1051,65.0,8,0.001871
51cb5bf0,data\snippets\51cb5bf0.py,100313,65.0,16,2.502796
4817c93c,data\snippets\4817c93c.py,50297,125.0,8,948.611798
d43993b0,data\snippets\d43993b0.py,49932,15.0,16,0.023133
a5456335,data\snippets\a5456335.py,49766,65.0,2,6.728823
4f70063b,data\snippets\4f70063b.py,100351,45.0,4,13.164429
a44649cc,data\snippets\a44649cc.py,99556,125.0,2,31121.126739
a3b26b96,data\snippets\a3b26b96.py,983,15.0,2,0.003451
0f1f931e,data\snippets\0f1f931e.py,100359,45.0,4,6.722394
b731c412,data\snippets\b731c412.py,10290,15.0,2,0.037066
8be30579,data\snippets\8be30579.py,1484,15.0,8,0.000508
595d80a6,data\snippets\595d80a6.py,5012,45.0,2,0.070858
416063b8,data\snippets\416063b8.py,4585,15.0,2,0.360646
77a65bd1,data\snippets\77a65bd1.py,99512,45.0,16,1413.459983
886744e8,data\snippets\886744e8.py,1026,65.0,8,0.001817
0a253c33,data\snippets\0a253c33.py,4511,45.0,16,0.015441
58b96b26,data\snippets\58b96b26.py,1470,65.0,4,0.004184
b6aeb6c1,data\snippets\b6aeb6c1.py,49747,15.0,2,2.338156
aead4ea0,data\snippets\aead4ea0.py,5334,125.0,4,2.388211
1c8554f9,data\snippets\1c8554f9.py,4769,45.0,4,0.027578
67460015,data\snippets\67460015.py,1006,45.0,16,0.001404
0c52b97e,data\snippets\0c52b97e.py,5442,45.0,2,0.05903
983d6ed9,data\snippets\983d6ed9.py,99603,125.0,2,74.407888
0dd651be,data\snippets\0dd651be.py,5168,125.0,4,0.096046
18dd64a0,data\snippets\18dd64a0.py,1091,125.0,2,0.015309
8b62b929,data\snippets\8b62b929.py,99887,125.0,2,3.042748
4865204e,data\snippets\4865204e.py,100285,65.0,4,0.816098
bacd9d20,data\snippets\bacd9d20.py,4993,15.0,8,0.012185
c4454333,data\snippets\c4454333.py,1255,125.0,8,0.013346
5bd38735,data\snippets\5bd38735.py,49951,45.0,8,0.137166
0293a697,data\snippets\0293a697.py,49859,65.0,16,45.538029
63959330,data\snippets\63959330.py,708,45.0,8,0.001027
7e6d433d,data\snippets\7e6d433d.py,49683,45.0,8,1.221233
c16d20b6,data\snippets\c16d20b6.py,100124,65.0,2,19.578558
1612ad5d,data\snippets\1612ad5d.py,1429,15.0,2,0.001907
4d27989d,data\snippets\4d27989d.py,100375,45.0,8,7.074561
e872cdff,data\snippets\e872cdff.py,50159,65.0,2,9.979993
b526182c,data\snippets\b526182c.py,10398,45.0,4,1.568039
39be0247,data\snippets\39be0247.py,99938,15.0,2,0.365939
22764ed3,data\snippets\22764ed3.py,50337,125.0,2,1.637246
3560fd14,data\snippets\3560fd14.py,1101,65.0,4,0.011299
697adae2,data\snippets\697adae2.py,1499,65.0,16,0.002986
6cd8e78e,data\snippets\6cd8e78e.py,10442,45.0,2,12.713163
f86514e8,data\snippets\f86514e8.py,4569,125.0,4,0.076156
a0842a8b,data\snippets\a0842a8b.py,10049,45.0,2,11.598244
cccb436d,data\snippets\cccb436d.py,4696,15.0,2,0.019267
8fd8228c,data\snippets\8fd8228c.py,50307,45.0,4,683.069129
9d4b3e7c,data\snippets\9d4b3e7c.py,5441,15.0,16,0.007144
4a13955e,data\snippets\4a13955e.py,4936,65.0,8,0.055636
8adb33d3,data\snippets\8adb33d3.py,10104,65.0,4,0.083823
1778472d,data\snippets\1778472d.py,1049,15.0,16,0.000542
8c598c8e,data\snippets\8c598c8e.py,869,15.0,4,0.001708
44332c76,data\snippets\44332c76.py,10012,15.0,4,0.473307
194f943a,data\snippets\194f943a.py,10073,45.0,2,0.281067
65721e5d,data\snippets\65721e5d.py,578,65.0,4,0.001544
f66da8ea,data\snippets\f66da8ea.py,100069,45.0,8,0.267967
de731987,data\snippets\de731987.py,1316,15.0,4,0.003252
89062700,data\snippets\89062700.py,5181,65.0,2,2.148273
94fffd98,data\snippets\94fffd98.py,9759,15.0,8,0.009491
5061d7c7,data\snippets\5061d7c7.py,50160,65.0,8,1.737043
07a1d0cf,data\snippets\07a1d0cf.py,9534,125.0,4,0.578746
3aea9584,data\snippets\3aea9584.py,937,45.0,8,0.003163
2b8450cb,data\snippets\2b8450cb.py,100340,125.0,2,73.019103
8c457ac1,data\snippets\8c457ac1.py,4557,65.0,8,0.045486
f7e33719,data\snippets\f7e33719.py,49514,45.0,8,0.136816
6f48ca8e,data\snippets\6f48ca8e.py,100426,125.0,8,0.753679
5eabf13e,data\snippets\5eabf13e.py,5085,15.0,2,0.023161
b67a1748,data\snippets\b67a1748.py,5131,45.0,16,0.019775
b288dbc5,data\snippets\b288dbc5.py,5104,15.0,8,0.036949
a788ecfb,data\snippets\a788ecfb.py,50454,125.0,4,6.947322
3b6158f5,data\snippets\3b6158f5.py,1256,15.0,16,0.000935
4173e427,data\snippets\4173e427.py,49678,125.0,2,13.236556
a4576a20,data\snippets\a4576a20.py,50119,65.0,4,3.53783
a722149b,data\snippets\a722149b.py,99952,125.0,16,635.781473
ee1cc5f3,data\snippets\ee1cc5f3.py,780,65.0,8,0.003289
9697a8a6,data\snippets\9697a8a6.py,100452,65.0,16,2113.942966
6235e5cd,data\snippets\6235e5cd.py,520,65.0,4,0.004241
6ca775fe,data\snippets\6ca775fe.py,9523,15.0,2,0.037171
906033ac,data\snippets\906033ac.py,100494,125.0,8,7855.498563
1fa5c741,data\snippets\1fa5c741.py,9603,45.0,2,0.104762
657483dd,data\snippets\657483dd.py,9702,65.0,4,0.082616
8bea1043,data\snippets\8bea1043.py,49927,45.0,8,337.385775
5df887c7,data\snippets\5df887c7.py,9605,15.0,8,0.008874
fe65e141,data\snippets\fe65e141.py,9540,15.0,4,0.042031
850b472c,data\snippets\850b472c.py,844,15.0,4,0.001723
8841c6ad,data\snippets\8841c6ad.py,4676,65.0,4,0.815239
3dd96c61,data\snippets\3dd96c61.py,5346,65.0,8,0.171784
e88a8f8d,data\snippets\e88a8f8d.py,5255,15.0,16,0.006957
43056992,data\snippets\43056992.py,920,125.0,2,0.010162
bd387207,data\snippets\bd387207.py,9704,65.0,2,3.649297
5820b1db,data\snippets\5820b1db.py,4520,125.0,8,0.035871
19d3b0d8,data\snippets\19d3b0d8.py,50024,65.0,16,0.84456
27d1c4c4,data\snippets\27d1c4c4.py,5286,125.0,4,2.205228
ccbe2c43,data\snippets\ccbe2c43.py,10481,45.0,16,0.41536
e48926a0,data\snippets\e48926a0.py,5104,15.0,2,0.051231
ae4f5a60,data\snippets\ae4f5a60.py,4718,125.0,2,0.162911
517b7f2d,data\snippets\517b7f2d.py,10281,125.0,16,0.158609
6446f0d7,data\snippets\6446f0d7.py,99942,45.0,2,1.12242
3cddb46d,data\snippets\3cddb46d.py,1189,65.0,16,0.002301
9d39cffb,data\snippets\9d39cffb.py,4624,125.0,2,0.147625
39543757,data\snippets\39543757.py,49950,125.0,4,0.745999
045c8c46,data\snippets\045c8c46.py,5218,45.0,16,0.021072
0b2ccb4d,data\snippets\0b2ccb4d.py,10201,65.0,16,0.019829
9684f9ca,data\snippets\9684f9ca.py,99641,125.0,4,16000.769389
83ea8b7e,data\snippets\83ea8b7e.py,4890,15.0,8,0.113379
242af407,data\snippets\242af407.py,5421,125.0,2,0.171057
1db9a7b1,data\snippets\1db9a7b1.py,5295,125.0,16,0.163806
30a365d5,data\snippets\30a365d5.py,9835,65.0,2,0.371952
ea7b1c2f,data\snippets\ea7b1c2f.py,9697,125.0,2,7.329765
e40146e9,data\snippets\e40146e9.py,99656,65.0,2,16028.420263
718044e6,data\snippets\718044e6.py,5042,125.0,2,1.123138
35057d95,data\snippets\35057d95.py,99503,125.0,16,3657.353866
82bf2f08,data\snippets\82bf2f08.py,50050,65.0,8,0.195115
d5682790,data\snippets\d5682790.py,4792,65.0,2,0.543886
86b0f59b,data\snippets\86b0f59b.py,50095,15.0,16,59.407931
3c233ad1,data\snippets\3c233ad1.py,4760,125.0,2,3.217274
3d6bab7b,data\snippets\3d6bab7b.py,4926,45.0,2,0.140501
fc7987e5,data\snippets\fc7987e5.py,49922,45.0,16,0.618789
f3c04fbd,data\snippets\f3c04fbd.py,622,45.0,2,0.002694
5db9ac2b,data\snippets\5db9ac2b.py,100324,125.0,8,7594.262432
db134163,data\snippets\db134163.py,672,65.0,2,0.010463
67fd4074,data\snippets\67fd4074.py,1093,45.0,2,0.005712
a75b61ea,data\snippets\a75b61ea.py,808,65.0,16,0.001585
e49b4655,data\snippets\e49b4655.py,49993,125.0,4,1899.628047
82372095,data\snippets\82372095.py,49730,45.0,2,4.542513
7f1cd1bb,data\snippets\7f1cd1bb.py,4679,125.0,16,0.048424
ddda90f3,data\snippets\ddda90f3.py,99843,45.0,2,1.158167
8b67eb9f,data\snippets\8b67eb9f.py,50254,125.0,16,1.752467
25e6149d,data\snippets\25e6149d.py,10033,65.0,8,0.988615
367c4b95,data\snippets\367c4b95.py,10381,65.0,16,0.050907
ecd26fc9,data\snippets\ecd26fc9.py,4552,45.0,2,1.108005
47d5d075,data\snippets\47d5d075.py,10181,125.0,2,32.926169
1108c34c,data\snippets\1108c34c.py,10169,45.0,2,12.102582
b5d34998,data\snippets\b5d34998.py,4570,125.0,4,1.494927
4104fbd8,data\snippets\4104fbd8.py,100327,125.0,4,17.966169
6626c428,data\snippets\6626c428.py,99702,65.0,2,16020.721245
e8369a15,data\snippets\e8369a15.py,99530,125.0,2,36.501427
fe169a6f,data\snippets\fe169a6f.py,100219,45.0,2,1.118393
6b7f69ef,data\snippets\6b7f69ef.py,10179,125.0,2,8.696479
4066720f,data\snippets\4066720f.py,10181,15.0,8,0.023054
069e16dc,data\snippets\069e16dc.py,670,15.0,4,0.001234
